"","Id","Site_ID","Status","Site_Name","Descriptio","Notes","YearListed","YearNR","YearSL","YearDOE","YearDesig","LocalStat","YearSurvey","HDstatus","LinkPath","LocalLink","County","Quad_Name","Township","Density","Location","PhotoLink","Spatial_Ac","Latitude","Longitude","YearUpdate","GISlink","CNCstatus","LHDstatus","GlobalID","created_us","created_da","last_edite","last_edi_1","geometry","...36"
"161",0,"WA0505","NR","Ben-Wiley Hotel","1925 2-story Craftsman style",NA,1997,1997,NA,NA,1994,"LL",NA,"NRHD","https://files.nc.gov/ncdcr/nr/WA0505.pdf",NA,"Wake","Fuquay-Varina","Middle Creek","H","331 S. Main Street Fuquay-Varina",NA,"[NRnom]",35.58090295,-78.799446,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-78.799446,35.580903&level=18",NA,NA,"{B50E9FC7-9594-49C7-8509-C65AE718B9DE}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2059631.93266097","666409.033187807)"
"162",0,"WA4162","NR","CP&L Car Barn and Autombile Garage","1925 maintenance facility",NA,1997,1997,NA,NA,1998,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/WA4162.pdf","http://www.rhdc.org/former-cpl-car-barn-and-automobile-garage","Wake","Raleigh West","Raleigh","H","116 N. West St, Raleigh",NA,"[NRnom]",35.78260057,-78.64539198,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-78.645392,35.782601&level=18",NA,NA,"{6E68B8E6-421F-4B73-8CFA-FFF5A377EE71}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2105175.34649523","739951.09443672)"
"163",0,"WA2945","NR","Raleigh Electric Company Power House","1910 brick power facility",NA,1997,1997,NA,NA,1998,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/WA2945.pdf","http://www.rhdc.org/former-raleigh-electric-company-power-house","Wake","Raleigh West","Raleigh","H","505 West Jones St, Raleigh",NA,"[NRnom]",35.78267632,-78.64643399,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-78.646434,35.782676&level=18",NA,NA,"{70D0C17D-30DF-443D-A0AE-14B392A5EC59}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2104866.19389831","739977.563215807)"
"164",0,"WL0003","NR","Moses Rountree House","1869 Gothic Revival house",NA,1982,1982,NA,NA,1977,"LL",NA,"NRHD","https://files.nc.gov/ncdcr/nr/WL0003.pdf","http://www.wilsonnc.org/departments/developmentservices/historicpreservation/historiclandmarks/?LOCI","Wilson","Wilson","Wilson","H","107 N. Rountree Street Wilson",NA,"[NRnom]",35.73406335,-77.91639402,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-77.916394,35.734063&level=18",NA,"LHD","{A77E0870-606C-4E71-9823-4D92519CD843}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2321580.42352672","723851.285757139)"
"165",0,"WL0693","NR","Manalcus Aycock House","1900 Queen Anne 2-story frame house",NA,1986,1986,NA,NA,1990,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/WL0693.pdf",NA,"Wilson","Wilson","Black Creek","L","W side of Center Street Black Creek",NA,"[NRnom]",35.63475916,-77.93374893,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-77.933749,35.634759&level=18",NA,NA,"{43309C3A-A416-456B-BF33-BC3D91611558}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2316818.44978297","687652.578627139)"
"166",0,"FY1296","NR","George Black House and Brickyard","c. 1900 frame house, African American brickmaker's house",NA,2000,2000,NA,NA,2011,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/FY1296.pdf","http://www.cityofws.org/portals/0/pdf/planning/hrc/Local_Landmarks/LHL_Sheets/LHL_Table_20150306.pdf","Forsyth","Winston-Salem East","Winston","H","111 Dellabrook Rd, Winston-Salem",NA,"[NRnom]",36.11361879,-80.2173976,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.217398,36.113619&level=18",NA,NA,"{A81B1FE2-4A7B-4C51-AE34-01680AD0C971}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1640410.59820506","862464.041339472)"
"167",0,"FY0740","NR","Winston-Salem City Hall","1926 3-story Renaissance Revival brick building","Northup and O'Brien architects",2001,2001,NA,NA,2004,"LL",NA,"NRHD","https://files.nc.gov/ncdcr/nr/FY0740.pdf","http://www.cityofws.org/portals/0/pdf/planning/hrc/Local_Landmarks/LHL_Sheets/LHL_Table_20150306.pdf","Forsyth","Winston-Salem East","Winston","L","NE corner of First and Main streets 101 N. Main St Winston-*","http://images.archives.ncdcr.gov/FY0740.jpg","[NRnom]",36.09523422,-80.24300773,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.243008,36.095234&level=18",NA,NA,"{E0168861-FEFF-41B0-8A8B-37CB33213939}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1632762.58594206","855865.62409015)"
"168",0,"BN0002","NR","Arcade Building (Grove Arcade)","1929 Tudor Revival stone building",NA,1976,1976,NA,NA,1985,"LL",NA,"NRHD","https://files.nc.gov/ncdcr/nr/BN0002.pdf",NA,"Buncombe","Asheville","Asheville","H","1 Page Avenue Asheville",NA,"[NRnom]",35.59561977,-82.55661698,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-82.556617,35.59562&level=18","C",NA,"{945A2BBC-FFE3-4B3F-B131-122E9811D72D}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(942906.962703303","690643.930912137)"
"169",0,"CD0002","NR","Mansard Roof House","1883 Second Empire 1 1/2-story house",NA,1973,1973,NA,NA,1980,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/CD0002.pdf",NA,"Cumberland","Fayetteville","Cross Creek","H","214 Mason St. Fayetteville",NA,"[NRnom]",35.05606281,-78.87932908,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-78.879329,35.056063&level=18",NA,NA,"{DE958EF8-7A3D-4F69-B38E-A926C095C238}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2036112.02628881","475354.205324471)"
"170",0,"CD0010","NR","Sedberry-Holmes House","1891 2-story frame Queen Anne style house",NA,1975,1975,NA,NA,NA,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/CD0010.pdf",NA,"Cumberland","Fayetteville","Cross Creek","H","232 Person St. Fayetteville",NA,"[NRnom]",35.05121016,-78.87542861,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-78.875429,35.05121&level=18",NA,"LHD","{46A0C166-E042-40DB-808E-868B215BBD58}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2037281.49737506","473589.589431137)"
"171",0,"FY0023","NR","Zevely House","1815 2-story brick house",NA,1978,1978,NA,NA,1976,"LL",NA,"NRHD","https://files.nc.gov/ncdcr/nr/FY0023.pdf","http://www.cityofws.org/portals/0/pdf/planning/hrc/Local_Landmarks/LHL_Sheets/LHL_Table_20150306.pdf","Forsyth","Winston-Salem West","Winston","L","901 W. Fourth St, Winston-Salem",NA,"[NRnom]",36.0972894,-80.25709652,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.257097,36.097289&level=18","C","LHD","{213FB13F-2A89-4776-A32D-C83DDFF19D0D}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1628609.8531058","856666.142830312)"
"172",0,"GS0005","NR","St. Joseph's Catholic Church","1844 vernacular temple form frame church",NA,1979,1979,NA,NA,1991,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/GS0005.pdf",NA,"Gaston","Mount Holly","Riverbend","L","SW corner of jct. of NC 273 with SR 1918 Mountain Islan*",NA,"[NRnom]",35.33664652,-81.00007373,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-81.000074,35.336647&level=18",NA,NA,"{A3FED7AE-8A16-49F8-8E32-1C747F0D8698}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1403554.80846614","583457.602306232)"
"173",0,"GS0007","NR","Mount Holly Cotton Mill","1875, 1919 brick textile mill",NA,1996,1996,NA,NA,1996,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/GS0007.pdf",NA,"Gaston","Mount Holly","Riverbend","H","250 N Main St, Mount Holly",NA,"[NRnom]",35.30078074,-81.01484111,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-81.014841,35.300781&level=18",NA,NA,"{E49E22F7-4ABA-4AF6-987B-BF2043C9657E}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1398886.68722497","570495.972389638)"
"174",0,"HN0041","NR","Brookland","1836 Federal/Greek Revival 2-story frame house, pebbledash","http://www.hendersonvillehpc.org/files/Brookland%20Landmark%20Final%20Report.pdf",1982,1982,NA,NA,2014,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/HN0041.pdf",NA,"Henderson","Hendersonville","Hendersonville","H","E side of SR 1863, 0.4 mi N of jct. w/NC 25 (225) 299 Bals*",NA,"[NRnom]",35.30286112,-82.449071,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-82.449071,35.302861&level=18",NA,NA,"{ED5BA39D-D3D2-4D14-A010-70F7A74BFB54}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(971157.223787963","583027.661236972)"
"175",0,"OR0010","NR","Moorefields","1785 Georgian/Federal 2-story tripartite frame house",NA,1972,1972,NA,NA,1998,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/OR0010.pdf",NA,"Orange","Efland","Cheeks","L","N side SR 1135, 0.1 mi. W of jct. w/SR 1134 Hillsboroug*",NA,"[NRnom]",36.06102624,-79.14334173,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-79.143342,36.061026&level=18",NA,NA,"{3AFAE352-BDC9-4A2E-9DDF-3A1961D1DDC9}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1957631.67832856","841144.134832397)"
"176",0,"OR0302","NR","Rigsbee's Rock House","1929 Tudor Revival house",NA,1988,1988,NA,NA,1998,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/OR0302.pdf",NA,"Orange","Hillsborough","Eno","L","NW corner jct. Lawrence Road and US 70 Bypass Hillsboro*",NA,"[NRnom]",36.05970838,-79.06662635,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-79.066626,36.059708&level=18",NA,NA,"{6D699D47-5E55-4E9D-BD6F-EF71F4B47258}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1980306.54800497","840640.413398892)"
"177",0,"PT0043","NR","William H. Long House","1917-18 Neoclassical 2-story brick house",NA,1982,1982,NA,NA,1987,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/PT0043.pdf",NA,"Pitt","Greenville SE","Greenville","H","200 E. Fourth Street Greenville",NA,"[NRnom]",35.61168205,-77.3714902,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-77.37149,35.611682&level=18",NA,NA,"{D44A0F16-9337-479A-8855-99A2422F6E15}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2484009.49958655","681521.715560809)"
"178",0,"RW0005","NR","Kerr Mill","1823 2-story brick grist mill","6 acres undefined",1976,1976,NA,NA,2006,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/RW0005.pdf",NA,"Rowan","Cleveland","Atwell","L","Sloan Rd., S side SR 1768, at jct. w/SR 1770 Millbridge",NA,"[NRnom]",35.64776444,-80.64801851,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.648019,35.647764&level=18",NA,NA,"{9CFA21C0-CAFB-4101-BBA7-7B7E4F9555DC}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1510410.86607905","694748.756691977)"
"179",0,"RW0012","NR","Zion Lutheran Church (Organ Church)","1794 stone church, German Lutheran congregation",NA,1972,1972,NA,NA,2011,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/RW0012.pdf",NA,"Rowan","Rockwell","Gold Hill","L","SR 1006, 0.5 mi. from jct. w/SR 1221 Rockwell vicinity",NA,"[NRnom]",35.52943426,-80.44987177,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.449872,35.529434&level=18",NA,NA,"{FD5DE67B-ACA0-430A-8B9C-0A902CFB9FEA}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1568642.30932721","650765.864999145)"
"180",0,"WT0049","NR","United States Post Office","1938 Colonial Revival stone WPA post office",NA,1996,1996,NA,NA,2016,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/WT0049.pdf",NA,"Watauga","Boone","Boone","H","679 West King Street Boone",NA,"[NRnom]",36.21924653,-81.68415276,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-81.684153,36.219247&level=18",NA,"LHD","{129685C7-52A7-4287-8B87-C9E96BB3C398}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1208283.43752672","909416.901501805)"
"181",4307,"WA4077","NR","Dr. Hubert Benbury and Marguerite Manor Haywood House","1916 2-story double pile hip roof brick Prairie style house w/ 1928 2-story real ell & some Colonial Revival features",NA,1995,1995,1991,NA,1996,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/WA4077ad.pdf","http://www.rhdc.org/dr-hubert-benbury-haywood-house","Wake","Raleigh West","Raleigh","H","634 N Blount St, Raleigh",NA,"[NRnom]",35.78895556,-78.63567361,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-78.635674,35.788956&level=18",NA,"LHD","{D0D3B5F0-C7E5-4C20-878D-6C826FE77552}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2108049.27349013","742274.69641681)"
"182",0,"WA4045","NR","Henry L. Kamphoefner House","1950 modernist house; Henry Kamphoefner, architect, NCSU School of Design dean",NA,1996,1996,NA,NA,2000,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/WA4045.pdf","http://www.rhdc.org/henry-l-kamphoefner-house","Wake","Raleigh West","Raleigh","H","3060 Granville Dr, Raleigh",NA,"[NRnom]",35.82434583,-78.66016725,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-78.660167,35.824346&level=18",NA,NA,"{88210A6B-235A-446F-809C-6D68490CCDE7}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2100741.05877589","755130.805547059)"
"183",0,"AM0477","NR","Woodlawn School","1911-13 2-room frame school with belfry",NA,1991,1991,NA,NA,NA,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/AM0477.pdf",NA,"Alamance","Mebane","Melville","L","N side SR 1921, 0.15 mi W of jct w/SR 1920 Mebane vicin*",NA,"[NRnom]",36.11103899,-79.2950032,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-79.295003,36.111039&level=18",NA,NA,"{E7AFFD55-BDDD-4A7C-95FB-C46419EDCAFB}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1912858.44175972","859449.43942906)"
"184",0,"AM0370","NR","Saxapahaw Spinning Mill","1880-1936 brick textile mill",NA,1998,1998,NA,NA,1998,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/AM0370.pdf",NA,"Alamance","Saxapahaw","Thompson","L","1647 Saxapahaw Bethlehem Church Rd. Saxapahaw",NA,"[NRnom]",35.94682642,-79.32066911,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-79.320669,35.946826&level=18",NA,NA,"{37401461-204A-4716-B701-55E5E1BD8FA0}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1905083.86774197","799695.459855899)"
"185",0,"DH0123","NR","City Garage Yard and Fire Drill Tower","1927-1950 city facility",NA,2000,2000,NA,NA,2000,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/DH0123.pdf","http://endangereddurham.blogspot.com/2008/06/durham-city-garage.html","Durham","Northwest Durham","Durham","H","501 Washington Street at Morris 501 Washington Street Durh*",NA,"[NRnom]",36.00292526,-78.90403515,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-78.904035,36.002925&level=18","C",NA,"{6485F9EB-C331-465B-B176-C762EC129030}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2028385.3252068","819976.924870312)"
"186",0,"WA1363","NR","Cannady-Brogden Farm","1904 2-story Triple-A frame 19th-20th c. traditional/vernacular house",NA,2001,2001,NA,NA,2005,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/WA1363.pdf",NA,"Wake","Creedmoor","New Light","L","15260 Brogden Rd, Sandy Plain",NA,"[NRnom]",36.06538455,-78.68537924,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-78.685379,36.065385&level=18",NA,NA,"{D30681EB-AF8A-4854-94C7-2256B3DCD3B5}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2092989.08248197","842847.467055649)"
"187",0,"WA1258","NR","Edenwood","Mid 19th C. Greek Revival house",NA,1993,1993,NA,NA,1996,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/WA1258.pdf",NA,"Wake","Lake Wheeler","Panther Branch","L","W side SR 1006, 1.3 mi N of SR 1010 7620 Old Stage Road Ga*",NA,"[NRnom]",35.67386063,-78.65879792,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-78.658798,35.673861&level=18",NA,NA,"{A5AE712B-D1A4-4CC4-A64B-150337F58635}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2101335.25345364","700357.390159726)"
"188",1599,"RD0002","NR","Harper House (Jeduthan Harper House)","1815 2-story frame Federal house",NA,1979,1979,NA,NA,NA,"LL","2022","None","https://files.nc.gov/ncdcr/nr/RD0002.pdf",NA,"Randolph","Fair Grove","Trinity","L","4033 Red Fox Rd, Trinity",NA,"[NRnom]",35.86035656,-80.01531518,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.015315,35.860357&level=18",NA,NA,"{C02AC14E-DD86-47C6-B1BF-88B906B36900}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1699155.59259146","769604.825483471)"
"189",0,"BN0807","NR","Monte Vista Hotel","1937 3-story brick Colonial Revival hotel",NA,2008,2008,NA,NA,2008,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/BN0807.pdf",NA,"Buncombe","Black Mountain","Black Mountain","L","308 W. State Street Black Mountain",NA,"[NRnom]",35.6154132,-82.32395547,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-82.323955,35.615413&level=18",NA,NA,"{CFB036B0-7B5A-4536-B914-E57EAD52EC28}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1012272.74457514","695447.670648471)"
"190",0,"HF0132","NR","Ahoskie School","1929 2-story brick public school",NA,2005,2005,NA,NA,2007,"LL",NA,"NRHD","https://files.nc.gov/ncdcr/nr/HF0132.pdf",NA,"Hertford","Ahoskie","Ahoskie","L","105 N. Academy Street Ahoskie","http://images.archives.ncdcr.gov/HF0132.jpg","[NRnom]",36.28890742,-76.9909208,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-76.990921,36.288907&level=18","C",NA,"{A8E6BCA1-0745-48BA-85A5-45EE45F49F27}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(2592115.67674647","930065.599377558)"
"191",90707,"FY0185","NR","John Jacob Schaub House","1830 2-story side gable hall-parlor single pile brick Georgian-Federal house",NA,1982,1982,NA,NA,1993,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/FY0185.pdf","http://www.cityofws.org/portals/0/pdf/planning/hrc/Local_Landmarks/LHL_Sheets/LHL_Table_20150306.pdf","Forsyth","Vienna","Vienna","L","5622 Balsom Rd, Pfafftown",NA,"[NRnom]",36.16652337,-80.37668383,"2021","http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.376684,36.166523&level=18",NA,NA,"{712DDE1D-DF92-4A9E-96A2-B85E349B74E2}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1593631.27804998","882336.509468481)"
"192",0,"FY0732","NR","Isaac Harrison McKaughan House","1875 triple-A 2-story brick house",NA,1988,1988,NA,NA,1991,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/FY0732.pdf","http://www.cityofws.org/portals/0/pdf/planning/hrc/Local_Landmarks/LHL_Sheets/LHL_Table_20150306.pdf","Forsyth","Kernersville","Kernersville","H","510 Salisbury St Kernersville","http://images.archives.ncdcr.gov/FY0732.jpg","[NRnom]",36.11360314,-80.0777424,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.077742,36.113603&level=18",NA,NA,"{8B10FB1B-F946-4BD2-A6E3-EE3E6B445442}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1681659.53407972","861981.484233722)"
"193",0,"FY1416","NR","Colonel William Allen Blair House","1901 Colonial Revival 2-story frame",NA,1985,1985,NA,NA,1992,"LL",NA,"NRHD","https://files.nc.gov/ncdcr/nr/FY1416.pdf","http://www.cityofws.org/portals/0/pdf/planning/hrc/Local_Landmarks/LHL_Sheets/LHL_Table_20150306.pdf","Forsyth","Winston-Salem East","Winston","L","210 S. Cherry St, Winston-Salem",NA,"[NRnom]",36.09233754,-80.24643143,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.246431,36.092338&level=18",NA,NA,"{894610B3-3204-495D-B80C-EF5D4C298A60}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1631737.89442189","854823.893233985)"
"194",0,"FY1418","NR","Hylehurst (John William Fries House)","1884 Queen Anne frame house",NA,1983,1983,NA,NA,1983,"LL",NA,"NRHD","https://files.nc.gov/ncdcr/nr/FY1418.pdf","http://www.cityofws.org/portals/0/pdf/planning/hrc/Local_Landmarks/LHL_Sheets/LHL_Table_20150306.pdf","Forsyth","Winston-Salem East","Winston","L","224 S. Cherry St, Winston-Salem",NA,"[NRnom]",36.09186178,-80.24615318,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.246153,36.091862&level=18",NA,NA,"{1ECABB51-ED8D-45E2-A231-FE91435D5ADC}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1631817.92378938","854649.680327818)"
"195",91167,"FY0646","NR","Christian Thomas Shultz House (Christian Thomas Schultz House)","c. 1830, 1945 2-story side gable hall-parlor log 19th-20th c. traditional/vernacular house w/ weatherboard siding",NA,2005,2005,NA,NA,1991,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/FY0646.pdf","http://www.cityofws.org/portals/0/pdf/planning/hrc/Local_Landmarks/LHL_Sheets/LHL_Table_20150306.pdf","Forsyth","Rural Hall","Old Town","L","3960 Walnut Hills Dr, Winston-Salem","http://images.archives.ncdcr.gov/FY0646.jpg","[NRnom]",36.14182392,-80.34363467,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.343635,36.141824&level=18",NA,NA,"{860FB432-E87C-4240-A7FB-E5EA23752BE5}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1603264.40609339","873211.930604815)"
"196",0,"FY1056","NR","Joseph Franklin Bland House","1930s Chateauesque stone house",NA,1984,1984,NA,NA,1993,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/FY1056.pdf","http://www.cityofws.org/portals/0/pdf/planning/hrc/Local_Landmarks/LHL_Sheets/LHL_Table_20150306.pdf","Forsyth","Winston-Salem West","Winston","H","1809 Virginia Rd, Winston-Salem",NA,"[NRnom]",36.1061641,-80.27055451,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.270555,36.106164&level=18",NA,NA,"{B972A3EF-3B94-4F25-83FD-55E15F7949E4}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1624675.45710322","859947.220585734)"
"197",0,"FY1521","NR","Sosniks/Morris-Early Commercial Block","1929 3 & 4-story block",NA,1984,1984,NA,NA,1993,"LL",NA,"NRHD","https://files.nc.gov/ncdcr/nr/FY1521.pdf","http://www.cityofws.org/portals/0/pdf/planning/hrc/Local_Landmarks/LHL_Sheets/LHL_Table_20150306.pdf","Forsyth","Winston-Salem East","Winston","L","500 block W. Fourth St, Winston-Salem",NA,"[NRnom]",36.09769353,-80.24925293,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.249253,36.097694&level=18",NA,NA,"{684641F3-60E6-463F-8032-375D6546BBAB}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1630928.85207672","856783.996925309)"
"198",0,"FY0800","NR","(former) Spruce Street YMCA","1927 Classical Revival4-story",NA,1984,1984,NA,NA,1995,"LL",NA,"NRHD","https://files.nc.gov/ncdcr/nr/FY0800.pdf","http://www.cityofws.org/portals/0/pdf/planning/hrc/Local_Landmarks/LHL_Sheets/LHL_Table_20150306.pdf","Forsyth","Winston-Salem East","Winston","L","315 N. Spruce St, Winston-Salem",NA,"[NRnom]",36.09745599,-80.24844681,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.248447,36.097456&level=18","C",NA,"{0545FBDA-D0AE-428C-9491-5715EC0F37BB}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1631165.90770496","856694.534177721)"
"199",0,"MK2715","NR","Southern Asbestos Company Mills (John B. Ross and Company Mill)","1904-1960 brick textile mill/asbestos mill complex",NA,2008,2008,NA,NA,2011,"LL",NA,"None","https://files.nc.gov/ncdcr/nr/MK2715.pdf",NA,"Mecklenburg","Charlotte East","Charlotte","H","1000 Seaboard St, Charlotte",NA,"[NRnom]",35.23963935,-80.84547494,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.845475,35.239639&level=18","C",NA,"{D4828DA1-481F-49B6-B3C9-E92EC82BC4BD}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1448996.1178458","547265.095951229)"
